1899 13838
672 995 1.0
672 1000 1.0
672 1024 1.0
672 1054 1.0
672 1061 1.0
672 1245 1.0
672 1274 1.0
672 1300 4.0
672 1320 1.0
672 1377 1.0
672 1706 1.0
672 1770 1.0
672 1846 2.0
672 1848 1.0
672 1849 1.0
673 5 6.0
673 16 3.0
673 215 1.0
673 270 3.0
673 407 1.0
673 787 4.0
673 901 1.0
673 954 2.0
673 1564 1.0
673 1853 1.0
674 6 2.0
674 51 1.0
674 175 2.0
674 270 1.0
674 313 1.0
674 344 2.0
674 388 1.0
674 412 4.0
674 415 5.0
674 420 1.0
674 429 1.0
674 452 2.0
674 461 1.0
674 573 3.0
674 631 1.0
674 636 1.0
674 651 2.0
674 1024 2.0
675 39 2.0
675 55 4.0
675 84 2.0
675 90 2.0
675 136 3.0
675 145 6.0
675 596 2.0
675 775 2.0
675 802 9.0
675 814 1.0
675 819 1.0
675 1165 4.0
675 1282 2.0
675 1513 2.0
680 5 1.0
680 270 1.0
681 5 4.0
681 6 3.0
681 8 1.0
681 50 9.0
681 103 2.0
681 586 2.0
681 601 2.0
681 603 1.0
681 868 2.0
681 1021 2.0
681 1153 3.0
682 5 1.0
682 861 2.0
682 1179 1.0
688 5 3.0
688 335 1.0
688 388 1.0
688 412 7.0
688 651 1.0
688 1061 1.0
688 1105 2.0
688 1151 2.0
688 1643 1.0
691 6 31.0
691 7 4.0
691 8 8.0
691 11 1.0
691 19 2.0
691 45 2.0
691 51 15.0
691 59 1.0
691 76 1.0
691 232 3.0
691 238 2.0
691 263 2.0
691 290 2.0
691 312 3.0
691 336 1.0
691 351 2.0
691 356 1.0
691 378 1.0
691 415 1.0
691 430 1.0
691 431 5.0
691 478 1.0
691 486 1.0
691 526 1.0
691 787 1.0
691 1029 1.0
691 1048 1.0
691 1089 1.0
691 1244 1.0
691 1245 3.0
692 40 16.0
692 263 2.0
692 447 7.0
693 49 1.0
693 204 1.0
693 646 1.0
694 65 1.0
694 69 1.0
694 77 6.0
694 90 2.0
694 91 1.0
694 263 3.0
694 445 3.0
694 629 1.0
694 719 2.0
694 796 1.0
694 865 3.0
694 868 7.0
694 1332 3.0
696 24 1.0
696 77 4.0
696 84 7.0
696 263 3.0
696 1111 3.0
696 1488 2.0
697 7 2.0
697 43 11.0
697 65 8.0
697 68 3.0
697 69 4.0
697 77 3.0
697 140 7.0
697 242 17.0
697 263 4.0
697 347 1.0
697 350 1.0
697 480 1.0
697 583 5.0
697 796 1.0
697 954 2.0
697 1004 1.0
697 1113 1.0
697 1121 1.0
697 1232 2.0
697 1256 4.0
697 1280 2.0
697 1447 1.0
697 1562 1.0
697 1589 2.0
697 1647 4.0
697 1705 1.0
697 1708 1.0
697 1709 1.0
699 123 1.0
699 463 1.0
699 893 2.0
701 274 1.0
703 6 2.0
703 894 1.0
704 274 2.0
704 337 1.0
704 344 1.0
704 617 2.0
708 41 1.0
708 51 1.0
708 534 1.0
709 232 1.0
710 736 1.0
711 563 1.0
711 715 1.0
711 1066 1.0
713 9 3.0
713 137 1.0
713 267 2.0
713 275 2.0
713 287 1.0
713 290 3.0
713 336 1.0
713 356 1.0
713 371 1.0
713 407 1.0
713 451 1.0
713 478 1.0
713 486 1.0
713 515 3.0
713 531 4.0
713 548 2.0
713 646 1.0
713 736 1.0
713 886 1.0
713 985 1.0
713 1083 1.0
713 1092 1.0
713 1295 1.0
713 1296 1.0
713 1297 2.0
714 276 2.0
715 202 3.0
715 447 23.0
715 1066 4.0
716 63 2.0
716 196 1.0
716 204 1.0
716 207 1.0
716 299 4.0
716 300 1.0
716 337 1.0
716 1002 1.0
716 1289 1.0
717 7 2.0
717 53 1.0
717 58 22.0
717 59 2.0
717 304 4.0
717 481 1.0
717 574 4.0
717 699 1.0
717 1028 2.0
717 1389 1.0
718 305 3.0
718 321 1.0
718 337 2.0
718 349 1.0
718 377 1.0
718 392 4.0
718 415 1.0
718 545 1.0
718 547 1.0
718 613 1.0
718 642 1.0
718 770 1.0
718 779 4.0
718 989 1.0
719 2 1.0
719 5 2.0
719 9 1.0
719 10 1.0
719 12 1.0
719 21 16.0
719 51 2.0
719 54 4.0
719 61 7.0
719 76 2.0
719 107 1.0
719 125 1.0
719 129 1.0
719 170 1.0
719 204 1.0
719 207 1.0
719 208 1.0
719 209 1.0
719 213 1.0
719 214 1.0
719 219 1.0
719 232 1.0
719 236 1.0
719 253 1.0
719 256 1.0
719 260 1.0
719 266 3.0
719 268 1.0
719 269 1.0
719 271 1.0
719 274 1.0
719 275 3.0
719 282 1.0
719 284 1.0
719 285 1.0
719 287 1.0
719 288 1.0
719 289 1.0
719 298 1.0
719 303 1.0
719 305 2.0
719 307 2.0
719 308 1.0
719 312 1.0
719 315 1.0
719 316 1.0
719 317 2.0
719 320 1.0
719 321 1.0
719 324 1.0
719 327 1.0
719 328 1.0
719 343 2.0
719 348 1.0
719 349 1.0
719 350 2.0
719 351 1.0
719 353 1.0
719 356 1.0
719 357 1.0
719 440 1.0
719 443 1.0
719 450 4.0
719 455 1.0
719 456 9.0
719 461 1.0
719 474 1.0
719 475 1.0
719 478 1.0
719 481 1.0
719 508 1.0
719 509 1.0
719 511 2.0
719 514 1.0
719 516 1.0
719 517 1.0
719 520 5.0
719 521 30.0
719 523 1.0
719 524 1.0
719 527 1.0
719 529 1.0
719 531 1.0
719 532 1.0
719 534 1.0
719 540 1.0
719 574 1.0
719 617 1.0
719 636 1.0
719 640 1.0
719 642 1.0
719 690 1.0
719 692 1.0
719 695 1.0
719 733 1.0
719 736 1.0
719 737 2.0
719 739 3.0
719 744 2.0
719 752 1.0
719 755 1.0
719 764 1.0
719 799 4.0
719 803 1.0
719 810 1.0
719 895 4.0
719 897 1.0
719 951 4.0
719 973 1.0
719 981 2.0
719 1001 1.0
719 1027 1.0
719 1028 1.0
719 1042 2.0
719 1048 1.0
719 1082 2.0
719 1084 1.0
719 1086 1.0
719 1087 1.0
719 1094 1.0
719 1211 1.0
719 1230 1.0
719 1233 1.0
719 1244 1.0
719 1245 1.0
719 1255 1.0
719 1275 2.0
719 1283 1.0
719 1295 7.0
719 1296 1.0
719 1297 1.0
719 1329 1.0
719 1456 1.0
719 1461 1.0
719 1477 1.0
719 1485 2.0
719 1486 1.0
719 1487 1.0
719 1488 1.0
719 1490 1.0
719 1491 1.0
719 1492 1.0
719 1493 1.0
719 1494 1.0
719 1495 1.0
719 1496 2.0
719 1497 3.0
719 1498 1.0
719 1499 1.0
719 1500 1.0
719 1501 1.0
719 1502 1.0
719 1503 1.0
719 1504 1.0
719 1505 1.0
720 314 3.0
721 719 9.0
722 238 2.0
723 799 1.0
724 205 9.0
724 334 1.0
724 736 11.0
724 976 6.0
724 1612 1.0
724 1614 1.0
725 5 3.0
725 6 14.0
725 8 8.0
725 9 3.0
725 12 1.0
725 21 1.0
725 54 1.0
725 58 3.0
725 83 2.0
725 87 2.0
725 107 1.0
725 114 3.0
725 125 4.0
725 130 3.0
725 134 2.0
725 148 5.0
725 155 7.0
725 226 2.0
725 268 2.0
725 274 2.0
725 282 1.0
725 290 1.0
725 299 1.0
725 305 2.0
725 308 2.0
725 309 1.0
725 315 1.0
725 321 1.0
725 322 4.0
725 325 1.0
725 332 1.0
725 335 11.0
725 336 1.0
725 338 1.0
725 339 1.0
725 341 2.0
725 343 5.0
725 347 1.0
725 348 1.0
725 349 1.0
725 350 1.0
725 353 1.0
725 359 2.0
725 377 2.0
725 381 2.0
725 392 10.0
725 451 1.0
725 460 1.0
725 466 11.0
725 467 4.0
725 474 1.0
725 511 30.0
725 520 2.0
725 521 3.0
725 534 1.0
725 536 1.0
725 548 1.0
725 557 1.0
725 574 2.0
725 599 1.0
725 609 1.0
725 610 1.0
725 630 1.0
725 636 1.0
725 646 1.0
725 651 5.0
725 658 1.0
725 662 1.0
725 736 3.0
725 748 21.0
725 762 1.0
725 773 1.0
725 951 21.0
725 966 1.0
725 976 1.0
725 985 1.0
725 1028 1.0
725 1042 3.0
725 1049 1.0
725 1093 1.0
725 1157 1.0
725 1174 1.0
725 1235 7.0
725 1246 1.0
725 1365 1.0
725 1390 12.0
726 21 2.0
726 65 3.0
726 83 1.0
726 105 4.0
726 125 1.0
726 267 1.0
726 334 1.0
726 337 2.0
726 344 2.0
726 447 2.0
726 748 1.0
726 751 1.0
726 1290 2.0
726 1443 4.0
726 1619 1.0
727 444 1.0
727 457 2.0
729 88 1.0
729 649 9.0
729 1716 1.0
730 205 1.0
730 316 3.0
730 344 14.0
730 760 1.0
730 801 1.0
730 993 2.0
730 1440 1.0
731 6 2.0
731 9 1.0
731 10 1.0
731 76 1.0
731 232 1.0
731 266 3.0
731 273 1.0
731 309 1.0
731 336 2.0
731 364 1.0
731 400 1.0
731 444 1.0
731 537 1.0
731 636 2.0
731 647 1.0
731 654 1.0
731 660 1.0
731 663 1.0
731 736 1.0
731 739 1.0
731 750 1.0
731 781 2.0
731 820 1.0
731 899 1.0
731 963 1.0
731 983 1.0
731 1023 2.0
731 1024 1.0
731 1028 4.0
731 1029 1.0
731 1099 7.0
731 1157 24.0
731 1490 1.0
731 1521 1.0
731 1525 1.0
731 1791 1.0
731 1792 1.0
731 1793 1.0
731 1794 1.0
731 1795 2.0
731 1796 1.0
732 9 5.0
732 19 1.0
732 41 1.0
732 70 39.0
732 83 98.0
732 207 1.0
732 209 2.0
732 266 2.0
732 268 1.0
732 273 2.0
732 275 1.0
732 281 1.0
732 290 1.0
732 291 13.0
732 295 1.0
732 315 2.0
732 318 3.0
732 319 2.0
732 321 1.0
732 325 58.0
732 327 2.0
732 443 1.0
732 447 13.0
732 450 2.0
732 520 3.0
732 530 1.0
732 631 1.0
732 694 3.0
732 733 1.0
732 734 1.0
732 735 1.0
732 736 2.0
732 737 1.0
734 47 3.0
734 1045 2.0
736 77 15.0
736 205 1.0
742 39 1.0
742 63 1.0
742 445 1.0
742 581 1.0
742 587 1.0
742 766 1.0
742 1041 1.0
742 1239 2.0
743 57 1.0
747 1191 1.0
748 24 4.0
748 39 5.0
748 40 3.0
748 44 1.0
748 53 5.0
748 55 38.0
748 58 2.0
748 66 5.0
748 71 1.0
748 84 4.0
748 88 2.0
748 194 1.0
748 197 2.0
748 200 1.0
748 204 3.0
748 208 1.0
748 212 2.0
748 216 5.0
748 223 5.0
748 237 17.0
748 244 5.0
748 263 1.0
748 326 1.0
748 442 19.0
748 445 6.0
748 468 48.0
748 535 1.0
748 581 6.0
748 582 3.0
748 585 1.0
748 626 9.0
748 635 1.0
748 639 4.0
748 656 1.0
748 699 1.0
748 718 1.0
748 761 1.0
748 814 10.0
748 841 1.0
748 865 2.0
748 866 1.0
748 911 1.0
748 1007 24.0
748 1066 5.0
748 1068 2.0
748 1081 2.0
748 1116 1.0
748 1210 1.0
748 1254 3.0
748 1366 3.0
748 1367 5.0
748 1368 7.0
748 1373 1.0
754 77 9.0
754 209 2.0
754 236 1.0
754 274 1.0
754 521 2.0
754 715 4.0
756 77 4.0
757 39 3.0
757 65 3.0
757 237 4.0
757 327 3.0
757 335 2.0
757 337 1.0
757 445 9.0
757 447 1.0
757 457 2.0
757 467 2.0
757 626 1.0
757 658 1.0
757 796 3.0
757 865 1.0
757 869 1.0
757 921 2.0
757 1068 4.0
757 1335 2.0
757 1529 2.0
759 719 1.0
760 66 2.0
760 72 1.0
760 87 7.0
760 89 3.0
760 205 12.0
760 268 1.0
760 274 65.0
760 280 1.0
760 307 2.0
760 314 3.0
760 316 10.0
760 321 13.0
760 447 15.0
760 451 18.0
760 460 2.0
760 630 3.0
760 943 1.0
760 1068 2.0
760 1157 4.0
760 1313 2.0
760 1461 1.0
760 1582 1.0
761 58 1.0
761 205 2.0
761 300 1.0
761 305 2.0
761 321 1.0
761 325 2.0
761 481 1.0
761 534 3.0
761 548 1.0
761 760 3.0
761 801 1.0
761 885 1.0
761 1028 1.0
761 1588 2.0
762 39 3.0
762 53 4.0
762 55 7.0
762 59 2.0
762 66 3.0
762 71 2.0
762 74 1.0
762 77 7.0
762 90 2.0
762 95 1.0
762 761 4.0
762 954 2.0
762 1066 3.0
762 1287 5.0
763 66 2.0
763 90 5.0
763 98 3.0
763 218 1.0
763 463 5.0
763 796 2.0
763 1287 3.0
763 1382 1.0
763 1401 1.0
763 1607 1.0
765 327 1.0
767 39 9.0
767 51 1.0
767 205 1.0
767 236 1.0
767 335 1.0
767 643 1.0
767 886 1.0
767 1190 1.0
768 41 2.0
768 208 2.0
770 39 6.0
770 40 10.0
770 48 1.0
770 49 1.0
770 58 4.0
770 63 3.0
770 122 4.0
770 337 2.0
770 354 1.0
770 471 3.0
770 476 3.0
770 575 5.0
770 797 1.0
770 801 2.0
770 903 1.0
770 963 1.0
770 1066 6.0
770 1090 1.0
770 1116 7.0
770 1390 2.0
771 7 3.0
771 39 3.0
771 40 1.0
771 42 1.0
771 65 1.0
771 77 5.0
771 223 1.0
771 244 2.0
771 344 1.0
771 445 5.0
771 539 3.0
771 641 2.0
771 699 3.0
771 868 1.0
771 957 1.0
771 1009 1.0
771 1015 3.0
771 1043 1.0
771 1079 1.0
771 1481 1.0
772 39 2.0
772 112 1.0
772 236 1.0
772 244 1.0
772 337 1.0
772 641 1.0
772 869 1.0
773 39 3.0
773 51 2.0
773 55 6.0
773 59 2.0
773 77 1.0
773 90 1.0
773 95 2.0
773 216 3.0
773 445 2.0
773 468 1.0
773 583 2.0
773 717 1.0
773 1464 3.0
773 1581 1.0
774 7 1.0
774 18 1.0
774 29 1.0
774 39 3.0
774 66 2.0
774 70 1.0
774 77 2.0
774 105 2.0
774 108 1.0
774 116 1.0
774 160 1.0
774 211 1.0
774 215 3.0
774 325 2.0
774 330 1.0
774 343 1.0
774 344 2.0
774 462 3.0
774 501 2.0
774 516 9.0
774 573 3.0
774 891 2.0
774 1174 2.0
774 1610 1.0
774 1741 1.0
775 39 7.0
775 115 1.0
775 463 2.0
775 651 1.0
775 1464 1.0
775 1608 1.0
776 39 5.0
776 247 2.0
776 1464 1.0
777 39 12.0
777 212 3.0
777 442 3.0
777 637 3.0
777 701 1.0
777 1182 1.0
778 39 3.0
778 87 8.0
778 125 1.0
778 274 2.0
778 548 1.0
778 715 1.0
778 951 80.0
779 55 1.0
779 66 2.0
779 71 1.0
779 104 14.0
779 133 3.0
779 202 1.0
779 468 1.0
779 576 2.0
779 944 6.0
779 1368 4.0
780 51 1.0
780 65 3.0
780 72 2.0
780 77 2.0
780 80 1.0
780 631 2.0
781 7 2.0
781 20 2.0
781 55 3.0
781 58 1.0
781 65 4.0
781 112 3.0
781 218 2.0
781 659 1.0
781 719 1.0
781 778 1.0
781 885 1.0
781 963 1.0
781 966 1.0
781 967 6.0
781 1009 5.0
781 1453 6.0
781 1673 1.0
781 1766 1.0
782 39 3.0
783 136 1.0
783 468 1.0
783 903 3.0
784 39 1.0
784 50 1.0
784 58 1.0
784 88 3.0
784 155 3.0
784 159 7.0
784 203 3.0
784 237 8.0
784 344 1.0
784 445 5.0
784 457 9.0
784 474 1.0
784 588 1.0
784 599 1.0
784 601 1.0
784 608 1.0
784 869 2.0
784 892 3.0
784 954 2.0
784 972 1.0
784 1015 4.0
784 1039 4.0
784 1406 7.0
784 1446 1.0
784 1510 1.0
784 1673 1.0
785 39 6.0
785 55 19.0
785 66 10.0
785 71 1.0
785 77 8.0
785 80 1.0
785 85 3.0
785 88 2.0
785 92 5.0
785 98 17.0
785 100 1.0
785 102 1.0
785 124 4.0
785 143 3.0
785 145 1.0
785 161 23.0
785 215 11.0
785 216 3.0
785 270 1.0
785 285 1.0
785 293 1.0
785 302 1.0
785 314 3.0
785 336 1.0
785 337 12.0
785 365 1.0
785 367 2.0
785 445 4.0
785 456 3.0
785 461 1.0
785 471 3.0
785 480 2.0
785 482 7.0
785 491 8.0
785 498 5.0
785 545 1.0
785 610 1.0
785 641 1.0
785 650 3.0
785 658 1.0
785 659 4.0
785 663 1.0
785 717 5.0
785 736 1.0
785 748 1.0
785 766 1.0
785 774 3.0
785 778 5.0
785 781 4.0
785 797 4.0
785 806 3.0
785 807 1.0
785 825 4.0
785 833 1.0
785 942 1.0
785 951 7.0
785 958 2.0
785 959 3.0
785 961 16.0
785 964 1.0
785 967 2.0
785 972 1.0
785 980 9.0
785 1028 13.0
785 1043 1.0
785 1067 1.0
785 1170 3.0
785 1280 1.0
785 1289 4.0
785 1405 1.0
785 1446 5.0
785 1533 1.0
785 1644 1.0
785 1673 3.0
786 45 12.0
786 100 3.0
786 114 5.0
786 116 2.0
786 244 6.0
786 338 1.0
786 463 3.0
786 467 2.0
786 482 1.0
786 509 1.0
786 639 3.0
786 652 1.0
786 659 1.0
786 699 4.0
786 905 9.0
786 945 1.0
786 959 1.0
786 1011 3.0
786 1144 1.0
786 1145 1.0
786 1209 1.0
786 1307 9.0
786 1335 2.0
786 1363 1.0
786 1374 1.0
786 1475 1.0
786 1788 2.0
787 11 1.0
787 21 13.0
787 54 2.0
787 59 2.0
787 60 1.0
787 89 2.0
787 108 6.0
787 150 11.0
787 198 2.0
787 309 1.0
787 329 1.0
787 344 2.0
787 347 3.0
787 377 18.0
787 381 10.0
787 382 2.0
787 451 6.0
787 467 3.0
787 547 1.0
787 558 1.0
787 599 1.0
787 633 19.0
787 661 3.0
787 717 4.0
787 980 19.0
787 987 1.0
787 989 1.0
787 1113 23.0
787 1173 1.0
787 1177 1.0
787 1310 2.0
787 1597 1.0
788 7 1.0
788 8 2.0
788 65 1.0
788 218 2.0
788 295 1.0
788 493 17.0
788 535 1.0
788 578 4.0
788 586 6.0
788 647 3.0
788 1300 6.0
788 1363 1.0
789 39 3.0
789 145 1.0
789 445 9.0
789 673 4.0
789 787 1.0
789 905 13.0
789 1107 4.0
791 39 1.0
791 719 3.0
794 47 1.0
794 52 1.0
794 57 1.0
794 66 1.0
794 71 2.0
794 88 1.0
794 104 1.0
794 112 1.0
794 194 3.0
794 200 2.0
794 237 1.0
794 238 1.0
794 240 1.0
794 263 2.0
794 270 1.0
794 314 1.0
794 582 7.0
794 626 1.0
794 652 1.0
794 701 2.0
794 704 1.0
794 708 2.0
794 731 1.0
794 866 1.0
794 868 2.0
794 874 1.0
794 876 2.0
794 905 1.0
794 911 1.0
794 987 1.0
794 1002 1.0
794 1003 1.0
794 1004 2.0
794 1005 1.0
794 1006 2.0
794 1007 2.0
794 1008 2.0
794 1009 1.0
794 1010 1.0
795 7 2.0
795 45 1.0
795 149 2.0
795 501 1.0
795 545 1.0
795 599 2.0
795 772 1.0
796 7 1.0
796 69 1.0
796 202 4.0
796 460 1.0
796 818 1.0
796 916 4.0
796 1068 1.0
796 1079 1.0
796 1128 1.0
796 1247 1.0
796 1290 1.0
796 1335 7.0
796 1356 1.0
796 1400 3.0
796 1403 1.0
797 21 10.0
797 83 1.0
797 87 1.0
797 202 1.0
797 299 1.0
797 307 1.0
797 332 2.0
797 336 1.0
797 486 1.0
797 574 3.0
797 640 2.0
797 736 1.0
797 943 1.0
797 1002 1.0
797 1082 1.0
797 1295 1.0
797 1369 1.0
798 7 1.0
798 53 1.0
798 58 1.0
798 237 2.0
798 240 5.0
798 293 1.0
798 447 1.0
798 626 2.0
799 59 6.0
799 68 6.0
799 717 4.0
800 7 6.0
800 43 3.0
800 55 1.0
800 58 1.0
800 59 3.0
800 65 2.0
800 77 1.0
800 159 1.0
800 205 2.0
800 215 2.0
800 263 6.0
800 278 1.0
800 314 17.0
800 457 2.0
800 535 4.0
800 691 3.0
800 905 1.0
800 954 12.0
800 1201 1.0
800 1406 10.0
801 7 2.0
801 447 1.0
801 760 6.0
802 7 3.0
802 63 2.0
802 205 1.0
802 268 1.0
802 316 3.0
802 451 10.0
802 581 1.0
802 631 2.0
802 943 1.0
802 1277 17.0
802 1441 1.0
803 7 2.0
803 50 1.0
803 123 2.0
803 141 1.0
803 145 1.0
803 354 4.0
803 385 1.0
803 442 1.0
803 583 1.0
803 638 1.0
803 726 2.0
803 903 2.0
803 960 3.0
803 1002 1.0
803 1117 2.0
803 1166 1.0
803 1178 1.0
803 1279 4.0
803 1280 2.0
803 1601 2.0
805 7 2.0
805 344 9.0
805 632 2.0
806 7 1.0
806 71 1.0
806 72 1.0
806 274 12.0
806 309 7.0
806 337 7.0
806 1118 1.0
807 80 1.0
807 336 8.0
807 338 4.0
807 344 5.0
807 447 2.0
807 631 5.0
807 1066 7.0
808 111 1.0
808 325 1.0
808 346 2.0
808 574 1.0
809 7 2.0
809 65 1.0
809 114 7.0
809 277 1.0
809 306 25.0
809 445 1.0
809 574 3.0
809 1287 1.0
810 24 4.0
810 77 8.0
810 87 4.0
810 88 7.0
810 205 4.0
810 218 1.0
810 365 2.0
810 918 1.0
810 1071 3.0
810 1079 1.0
810 1254 11.0
810 1701 1.0
811 7 3.0
811 29 1.0
811 65 2.0
811 454 1.0
811 641 1.0
811 719 3.0
811 732 1.0
811 1177 7.0
811 1182 1.0
811 1217 3.0
811 1712 1.0
811 1713 1.0
811 1714 4.0
813 7 2.0
813 45 2.0
813 238 1.0
813 338 1.0
813 467 1.0
813 574 3.0
813 629 2.0
813 631 1.0
813 771 3.0
813 772 1.0
813 907 2.0
813 928 1.0
813 951 15.0
813 989 1.0
813 1070 2.0
813 1350 1.0
813 1351 1.0
814 7 9.0
814 21 20.0
814 87 11.0
814 104 2.0
814 123 18.0
814 125 3.0
814 129 1.0
814 226 4.0
814 300 3.0
814 316 7.0
814 318 4.0
814 344 7.0
814 451 8.0
814 456 1.0
814 460 1.0
814 464 1.0
814 519 14.0
814 553 1.0
814 632 8.0
814 640 1.0
814 646 4.0
814 770 7.0
814 903 1.0
814 918 3.0
814 951 8.0
814 1247 7.0
814 1382 2.0
815 7 2.0
815 213 2.0
815 463 2.0
815 476 1.0
815 796 2.0
815 962 3.0
817 7 1.0
818 7 7.0
818 50 5.0
818 92 1.0
818 95 2.0
818 120 4.0
818 130 1.0
818 202 1.0
818 337 4.0
818 354 2.0
818 468 2.0
818 1009 1.0
818 1215 2.0
819 7 1.0
819 87 3.0
819 205 4.0
819 325 3.0
819 337 4.0
819 636 1.0
819 810 2.0
819 1066 1.0
820 1719 1.0
821 58 1.0
821 69 2.0
821 104 4.0
821 278 2.0
821 445 2.0
821 463 4.0
821 468 1.0
821 586 1.0
821 736 2.0
821 972 3.0
821 1066 9.0
821 1116 4.0
821 1123 1.0
821 1758 1.0
822 7 1.0
824 67 1.0
824 119 1.0
825 7 6.0
825 43 5.0
825 300 1.0
825 461 5.0
825 748 1.0
825 800 3.0
826 143 2.0
826 218 1.0
829 7 2.0
829 1365 2.0
832 7 2.0
832 161 2.0
832 337 1.0
832 599 1.0
832 649 7.0
832 653 5.0
832 1129 4.0
833 7 2.0
833 23 3.0
833 27 7.0
833 649 1.0
833 1539 1.0
834 7 1.0
834 377 1.0
834 486 2.0
836 7 1.0
836 77 2.0
836 142 2.0
836 447 6.0
836 981 2.0
837 7 1.0
837 142 1.0
837 576 2.0
838 12 2.0
838 108 4.0
838 142 2.0
838 155 6.0
838 811 3.0
840 7 1.0
840 121 5.0
840 156 3.0
840 246 3.0
840 519 1.0
840 786 1.0
840 868 3.0
840 870 1.0
840 1307 2.0
840 1430 5.0
840 1812 1.0
841 7 1.0
841 9 1.0
841 77 5.0
841 87 1.0
841 119 1.0
841 344 1.0
841 347 8.0
841 350 1.0
841 447 14.0
841 451 3.0
841 466 14.0
841 468 1.0
841 490 50.0
841 576 5.0
841 697 1.0
842 7 1.0
847 7 3.0
847 11 6.0
847 15 4.0
847 20 1.0
847 26 1.0
847 30 1.0
847 50 2.0
847 340 1.0
847 353 1.0
847 481 1.0
847 587 4.0
847 699 3.0
847 826 1.0
847 908 2.0
847 1826 1.0
849 7 6.0
849 137 1.0
849 202 3.0
849 318 1.0
849 337 2.0
849 853 1.0
849 1402 1.0
849 1817 1.0
850 7 2.0
850 29 5.0
850 59 1.0
850 61 1.0
850 156 2.0
850 354 1.0
850 391 3.0
850 542 1.0
850 838 2.0
850 862 1.0
850 903 1.0
850 954 1.0
850 1068 1.0
850 1178 2.0
850 1493 2.0
850 1515 1.0
850 1563 2.0
850 1598 1.0
850 1674 1.0
850 1722 1.0
850 1837 1.0
852 552 3.0
852 762 2.0
853 7 2.0
853 72 1.0
855 7 1.0
855 60 1.0
855 65 3.0
856 7 1.0
856 98 1.0
856 107 2.0
856 383 3.0
856 509 4.0
856 583 1.0
856 1004 1.0
856 1406 4.0
857 7 1.0
857 59 4.0
857 80 1.0
857 672 3.0
857 780 1.0
857 852 1.0
859 7 1.0
859 163 3.0
859 1185 3.0
861 7 2.0
861 50 13.0
861 53 2.0
861 65 2.0
861 138 3.0
861 151 2.0
861 158 2.0
861 184 3.0
861 278 3.0
861 668 1.0
861 672 5.0
861 908 3.0
861 922 3.0
861 1011 2.0
861 1015 1.0
861 1046 1.0
861 1406 9.0
862 7 1.0
862 499 1.0
862 612 4.0
862 786 2.0
864 261 1.0
865 8 12.0
865 81 1.0
865 197 10.0
865 321 1.0
865 328 1.0
865 332 1.0
865 342 1.0
865 349 1.0
865 460 1.0
865 523 1.0
865 532 1.0
865 574 5.0
865 648 1.0
865 695 1.0
865 736 1.0
865 759 1.0
865 973 1.0
865 1027 2.0
865 1028 1.0
865 1031 1.0
865 1032 1.0
866 41 2.0
866 196 1.0
866 232 1.0
866 275 1.0
866 299 1.0
866 315 1.0
866 574 1.0
866 739 1.0
866 895 1.0
868 8 3.0
868 146 1.0
868 170 1.0
868 174 1.0
868 177 1.0
868 181 1.0
868 228 1.0
868 266 2.0
868 275 3.0
868 287 1.0
868 305 2.0
868 334 1.0
868 343 1.0
868 356 1.0
868 377 1.0
868 407 1.0
868 421 1.0
868 431 1.0
868 443 1.0
868 471 1.0
868 541 1.0
868 557 1.0
868 574 14.0
868 631 1.0
868 642 1.0
868 664 3.0
868 678 1.0
868 695 1.0
868 824 1.0
868 994 1.0
868 1048 1.0
868 1049 1.0
868 1050 1.0
868 1051 1.0
868 1053 1.0
868 1054 1.0
868 1055 1.0
868 1056 1.0
868 1057 1.0
868 1058 1.0
868 1059 1.0
869 43 2.0
869 274 5.0
869 699 3.0
869 1065 4.0
874 16 4.0
874 58 2.0
874 83 1.0
874 209 1.0
874 268 1.0
874 274 2.0
874 277 2.0
874 305 1.0
874 308 1.0
874 315 1.0
874 574 2.0
874 646 1.0
874 892 1.0
875 8 1.0
875 51 3.0
875 574 2.0
876 71 10.0
876 305 4.0
877 232 1.0
877 613 1.0
877 630 2.0
878 8 2.0
878 31 2.0
878 178 2.0
878 317 1.0
878 321 1.0
878 330 3.0
878 348 1.0
878 394 12.0
878 395 2.0
878 404 1.0
878 415 1.0
878 420 8.0
878 480 4.0
878 481 1.0
878 612 2.0
878 632 2.0
878 675 1.0
878 736 1.0
878 779 1.0
878 850 1.0
878 951 3.0
878 1157 1.0
878 1734 1.0
879 8 1.0
883 8 1.0
883 105 3.0
883 163 2.0
883 437 3.0
883 861 1.0
884 8 6.0
884 392 1.0
884 412 23.0
884 418 2.0
884 478 5.0
884 528 19.0
884 642 1.0
884 995 1.0
884 1770 1.0
885 272 1.0
885 558 1.0
885 864 1.0
886 5 1.0
886 194 6.0
886 196 2.0
886 201 5.0
886 202 1.0
886 208 1.0
886 216 4.0
886 471 1.0
886 536 2.0
886 865 1.0
886 919 1.0
886 1291 1.0
887 50 11.0
887 58 3.0
887 61 2.0
887 65 4.0
887 77 2.0
887 124 2.0
887 196 8.0
887 332 2.0
887 465 8.0
887 541 3.0
887 700 1.0
887 719 1.0
887 760 2.0
887 852 1.0
887 868 3.0
887 1089 3.0
887 1091 3.0
887 1178 7.0
887 1260 1.0
887 1287 2.0
887 1610 3.0
887 1611 1.0
888 196 5.0
888 225 2.0
888 719 5.0
888 1111 1.0
888 1287 3.0
889 196 1.0
